"PART_ID","REF_PART_ID","TYPE","LANGUAGE","META_VALUES","CREATE_TIME","MODIFY_TIME","STATUS"
GX96-302IQ,GQ2100,CrossSellReference,de,Rank|2#,2019-08-21 17:25:08,2019-08-21 17:25:08,"1"
GX96-302IQ,GKSQ-020-P,CrossSellReference,de,Rank|1#,2019-08-21 17:25:08,2019-08-21 17:25:08,"1"
GX96-302IQ,GQ2100,CrossSellReference,en,Rank|2#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX96-302IQ,GKSQ-020-P,CrossSellReference,en,Rank|1#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX96-302IQ,GQ2100,CrossSellReference,es,Rank|2#,2019-08-21 17:26:52,2019-08-21 17:26:52,"1"
GX96-302IQ,GKSQ-020-P,CrossSellReference,es,Rank|1#,2019-08-21 17:26:52,2019-08-21 17:26:52,"1"
GX96-302IQ,GQ2100,CrossSellReference,fr,Rank|2#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-302IQ,GKSQ-020-P,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-302IQ,GQ2100,CrossSellReference,it,Rank|2#,2019-08-21 17:25:51,2019-08-21 17:25:51,"1"
GX96-302IQ,GKSQ-020-P,CrossSellReference,it,Rank|1#,2019-08-21 17:25:51,2019-08-21 17:25:51,"1"
GX96-302IQ,GQ2100,CrossSellReference,ja,Rank|2#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX96-302IQ,GKSQ-020-P,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX96-302IQ,GQ2100,CrossSellReference,zh,Rank|2#,2019-08-21 17:24:26,2019-08-21 17:24:26,"1"
GX96-302IQ,GKSQ-020-P,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:26,2019-08-21 17:24:26,"1"
GX96-402,GKSB-005,CrossSellReference,de,Rank|1#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-402,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-402,GX100,CrossSellReference,de,Rank|4#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-402,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-402,GKSB-005,CrossSellReference,en,Rank|1#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-402,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-402,GX100,CrossSellReference,en,Rank|4#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-402,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-402,GKSB-005,CrossSellReference,es,Rank|1#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-402,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-402,GX100,CrossSellReference,es,Rank|4#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-402,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-402,GKSB-005,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-402,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-402,GX100,CrossSellReference,fr,Rank|4#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-402,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-402,GKSB-005,CrossSellReference,it,Rank|1#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-402,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-402,GX100,CrossSellReference,it,Rank|4#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-402,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-402,GKSB-005,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-402,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-402,GX100,CrossSellReference,ja,Rank|4#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-402,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-402,GKSB-005,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-402,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-402,GX100,CrossSellReference,zh,Rank|4#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-402,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-IAB,GKIB-005,CrossSellReference,de,Rank|1#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IAB,"683775-913",CrossSellReference,de,Rank|3#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IAB,GX100,CrossSellReference,de,Rank|4#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IAB,"859700-913",CrossSellReference,de,Rank|2#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IAB,GKIB-005,CrossSellReference,en,Rank|1#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IAB,"683775-913",CrossSellReference,en,Rank|3#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IAB,GX100,CrossSellReference,en,Rank|4#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IAB,"859700-913",CrossSellReference,en,Rank|2#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IAB,GKIB-005,CrossSellReference,es,Rank|1#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IAB,"683775-913",CrossSellReference,es,Rank|3#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IAB,GX100,CrossSellReference,es,Rank|4#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IAB,"859700-913",CrossSellReference,es,Rank|2#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IAB,GKIB-005,CrossSellReference,fr,Rank|1#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IAB,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IAB,GX100,CrossSellReference,fr,Rank|4#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IAB,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IAB,GKIB-005,CrossSellReference,it,Rank|1#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IAB,"683775-913",CrossSellReference,it,Rank|3#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IAB,GX100,CrossSellReference,it,Rank|4#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IAB,"859700-913",CrossSellReference,it,Rank|2#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IAB,GKIB-005,CrossSellReference,ja,Rank|1#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IAB,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IAB,GX100,CrossSellReference,ja,Rank|4#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IAB,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IAB,GKIB-005,CrossSellReference,zh,Rank|1#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GX96-IAB,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GX96-IAB,GX100,CrossSellReference,zh,Rank|4#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GX96-IAB,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GX96-IQX,GQ2100,CrossSellReference,de,Rank|2#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GX96-IQX,GKSQ-020-P,CrossSellReference,de,Rank|1#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GX96-IQX,GQ2100,CrossSellReference,en,Rank|2#,2019-08-21 17:25:34,2019-08-21 17:25:34,"1"
GX96-IQX,GKSQ-020-P,CrossSellReference,en,Rank|1#,2019-08-21 17:25:34,2019-08-21 17:25:34,"1"
GX96-IQX,GQ2100,CrossSellReference,es,Rank|2#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GX96-IQX,GKSQ-020-P,CrossSellReference,es,Rank|1#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GX96-IQX,GQ2100,CrossSellReference,fr,Rank|2#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GX96-IQX,GKSQ-020-P,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GX96-IQX,GQ2100,CrossSellReference,it,Rank|2#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GX96-IQX,GKSQ-020-P,CrossSellReference,it,Rank|1#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GX96-IQX,GQ2100,CrossSellReference,ja,Rank|2#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GX96-IQX,GKSQ-020-P,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GX96-IQX,GQ2100,CrossSellReference,zh,Rank|2#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GX96-IQX,GKSQ-020-P,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GKPC-020,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:11,2019-08-21 17:25:11,"1"
GKPC-020,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:11,2019-08-21 17:25:11,"1"
GKPC-020,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:11,2019-08-21 17:25:11,"1"
GKPC-020,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GKPC-020,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GKPC-020,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GKPC-020,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:57,2019-08-21 17:26:57,"1"
GKPC-020,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:57,2019-08-21 17:26:57,"1"
GKPC-020,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:57,2019-08-21 17:26:57,"1"
GKPC-020,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:51,2019-08-21 17:24:51,"1"
GKPC-020,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:51,2019-08-21 17:24:51,"1"
GKPC-020,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:51,2019-08-21 17:24:51,"1"
GKPC-020,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:55,2019-08-21 17:25:55,"1"
GKPC-020,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:55,2019-08-21 17:25:55,"1"
GKPC-020,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:55,2019-08-21 17:25:55,"1"
GKPC-020,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:24,2019-08-21 17:26:24,"1"
GKPC-020,GX96-IPC,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:24,2019-08-21 17:26:24,"1"
GKPC-020,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:24,2019-08-21 17:26:24,"1"
GKPC-020,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:30,2019-08-21 17:24:30,"1"
GKPC-020,GX96-IPC,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:30,2019-08-21 17:24:30,"1"
GKPC-020,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:30,2019-08-21 17:24:30,"1"
GKPC-103,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:03,2019-08-21 17:25:03,"1"
GKPC-103,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:03,2019-08-21 17:25:03,"1"
GKPC-103,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:03,2019-08-21 17:25:03,"1"
GKPC-103,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-103,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-103,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-103,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-103,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-103,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-103,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-103,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-103,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-103,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-103,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-103,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-103,GX96-IPC,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:11,2019-08-21 17:26:11,"1"
GKPC-103,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:11,2019-08-21 17:26:11,"1"
GKPC-103,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:11,2019-08-21 17:26:11,"1"
GKPC-103,GX96-IPC,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-103,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-103,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-105,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-105,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-105,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-105,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-105,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-105,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-105,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-105,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-105,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-105,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-105,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-105,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-105,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-105,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-105,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-105,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-105,GX96-IPC,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-105,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-105,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-105,GX96-IPC,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-105,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-233,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:05,2019-08-21 17:25:05,"1"
GKPC-233,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:05,2019-08-21 17:25:05,"1"
GKPC-233,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:05,2019-08-21 17:25:05,"1"
GKPC-233,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:25,2019-08-21 17:25:25,"1"
GKPC-233,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:25,2019-08-21 17:25:25,"1"
GKPC-233,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:25,2019-08-21 17:25:25,"1"
GKPC-233,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:47,2019-08-21 17:26:47,"1"
GKPC-233,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:47,2019-08-21 17:26:47,"1"
GKPC-233,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:47,2019-08-21 17:26:47,"1"
GKPC-233,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:44,2019-08-21 17:24:44,"1"
GKPC-233,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:44,2019-08-21 17:24:44,"1"
GKPC-233,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:44,2019-08-21 17:24:44,"1"
GKPC-233,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:47,2019-08-21 17:25:47,"1"
GKPC-233,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:47,2019-08-21 17:25:47,"1"
GKPC-233,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:47,2019-08-21 17:25:47,"1"
GKPC-233,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:14,2019-08-21 17:26:14,"1"
GKPC-233,GX96-IPC,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:14,2019-08-21 17:26:14,"1"
GKPC-233,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:14,2019-08-21 17:26:14,"1"
GKPC-233,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:22,2019-08-21 17:24:22,"1"
GKPC-233,GX96-IPC,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:22,2019-08-21 17:24:22,"1"
GKPC-233,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:22,2019-08-21 17:24:22,"1"
GKPC-301,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-301,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-301,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-301,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-301,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-301,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-301,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-301,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-301,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:45,2019-08-21 17:26:45,"1"
GKPC-301,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-301,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-301,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-301,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-301,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-301,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-301,GX96-IPC,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-301,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-301,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-301,GX96-IPC,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-301,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-301,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-305,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-305,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-305,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-305,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-305,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-305,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:24,2019-08-21 17:25:24,"1"
GKPC-305,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:46,2019-08-21 17:26:46,"1"
GKPC-305,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:46,2019-08-21 17:26:46,"1"
GKPC-305,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:46,2019-08-21 17:26:46,"1"
GKPC-305,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-305,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-305,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:43,2019-08-21 17:24:43,"1"
GKPC-305,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-305,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-305,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:46,2019-08-21 17:25:46,"1"
GKPC-305,GX96-IPC,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-305,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-305,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:12,2019-08-21 17:26:12,"1"
GKPC-305,GX96-IPC,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-305,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-305,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:20,2019-08-21 17:24:20,"1"
GKPC-318,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GKPC-318,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GKPC-318,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GKPC-318,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GKPC-318,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GKPC-318,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GKPC-318,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GKPC-318,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GKPC-318,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GKPC-318,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GKPC-318,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GKPC-318,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GKPC-318,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:55,2019-08-21 17:25:55,"1"
GKPC-318,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:55,2019-08-21 17:25:55,"1"
GKPC-318,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:55,2019-08-21 17:25:55,"1"
GKPC-318,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GKPC-318,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
